"","X1","new_col"
"7298","фактичний",0
"7299","факультет",0
"7300","фальсифікація",-1
"7301","фальсифікувати",-1
"7302","фальшивий",-1
"7303","фальшувати",-2
"7304","фамільярний",-1
"7305","фамільярність",-2
"7306","фанат",0
"7307","фанатизм",-1
"7308","фанатик",-1
"7309","фантастика",0
"7310","фантастичний",1
"7311","фантастичний",1
"7312","фантомний",0
"7313","фарисейство",-2
"7314","фармацевтичний",0
"7315","фатальний",-1
"7316","фаховий",1
"7317","фашист",-1
"7318","фашистський",-1
"7319","федеральний",0
"7320","федерація",0
"7321","феєричний",-1
"7322","феєричний",1
"7323","феміністський",0
"7324","феномен",1
"7325","феноменальний",1
"7326","фермер",0
"7327","фест",1
"7328","фетиш",0
"7329","фешенебельний",1
"7330","фігня",-2
"7331","фіговий",-1
"7332","фігура",0
"7333","фігурний",0
"7334","фігурувати",0
"7335","фізик",0
"7336","фізико-математичний",0
"7337","фізіономія",-2
"7338","фіктивний",-1
"7339","філігранний",1
"7340","філіппінський",0
"7341","філологічний",0
"7342","філософ",0
"7343","філософський",0
"7344","фільтр",0
"7345","фільтрація",0
"7346","фінальний",0
"7347","фінанси",0
"7348","фінансист",0
"7349","фінансовий",0
"7350","фінансування",0
"7351","фінансувати",0
"7352","фінансуватися",0
"7353","фінський",0
"7354","фірма",0
"7355","фірмовий",0
"7356","фішка",0
"7357","флагман",0
"7358","фланг",0
"7359","флотський",0
"7360","фокус-група",0
"7361","фокусувати",0
"7362","фон",0
"7363","фонд",0
"7364","фоновий",0
"7365","формальний",-1
"7366","формальність",0
"7367","формат",0
"7368","формування",0
"7369","формувати",0
"7370","формувати",0
"7371","формуватися",0
"7372","формуватися",0
"7373","формула",0
"7374","формулювання",0
"7375","форсувати",0
"7376","фортеця",0
"7377","фотогенічний",1
"7378","фракція",0
"7379","французький",0
"7380","фрау",0
"7381","фрейдистський",0
"7382","фронт",0
"7383","фронтовик",0
"7384","фрунзенський",0
"7385","фу",-1
"7386","фундаментальний",0
"7387","функціональний",0
"7388","функціонування",0
"7389","функціонувати",0
"7390","функція",0
"7391","фунт",0
"7392","ха-ха",0
"7393","хабар",-1
"7394","хабарник",-2
"7395","хабаровський",0
"7396","хадж",0
"7397","хакер",0
"7398","хакерський",-1
"7399","халтура",0
"7400","халява",1
"7401","халявний",0
"7402","хамовницький",0
"7403","хамство",-2
"7404","хамський",-1
"7405","хамуватий",-2
"7406","хан",0
"7407","ханство",0
"7408","хаотичний",-1
"7409","хапатися",-2
"7410","характер",0
"7411","характеристика",0
"7412","характерний",0
"7413","харизматичний",1
"7414","харизматичний",1
"7415","харківський",0
"7416","хасид",0
"7417","хата",0
"7418","хвалебний",0
"7419","хвалений",-1
"7420","хвалитися",-1
"7421","хвилювання",-1
"7422","хвилювати",0
"7423","хвилюючий",0
"7424","хвиля",0
"7425","хворий",-2
"7426","хворіти",-1
"7427","хвороба",-1
"7428","хворобливий",-1
"7429","хворобливість",-1
"7430","хвороботворний",-2
"7431","хе-хе",0
"7432","хер",-2
"7433","хижак",-1
"7434","химерний",-1
"7435","химерний",-1
"7436","хирлявий",-1
"7437","хирлявий",-1
"7438","хисткий",-1
"7439","хитатися",-1
"7440","хитрий",1
"7441","хитрість",-1
"7442","хитромудрий",0
"7443","хихикати",0
"7444","хід",0
"7445","хіміотерапія",0
"7446","хімічний",0
"7447","хірург",0
"7448","хірургічний",0
"7449","хірургія",0
"7450","хлоп",-2
"7451","хлопський",-2
"7452","хлопці",0
"7453","хмиз",-2
"7454","ховати",-2
"7455","ховатися",0
"7456","хода",0
"7457","холод",-1
"7458","холодити",0
"7459","хорватський",0
"7460","хоробрий",1
"7461","хоробрість",1
"7462","хороший",1
"7463","хостинг",0
"7464","хотіти",0
"7465","хохол",-1
"7466","хрест",0
"7467","хрестоматійний",0
"7468","хрещення",1
"7469","хрипота",-1
"7470","християнський",0
"7471","Христовий",1
"7472","хронічний",-2
"7473","хропти",-2
"7474","хрустіти",-1
"7475","хтивий",-1
"7476","худий",-1
"7477","художній",0
"7478","хуй",-1
"7479","хуйня",-1
"7480","хуліган",-1
"7481","хуліганський",-2
"7482","царство",0
"7483","цвинтар",-1
"7484","цвинтарний",0
"7485","цвілий",-1
"7486","цемент",0
"7487","центр",0
"7488","центральний",0
